264183816548130816	15140428	positive	Gas by my house hit $3.39!!!! I'm going to Chapel Hill on Sat. :)
264155231804346368	535941624	neutral	@_Sherwood12 he's on the plane to Amsterdam now, bet he's not in class tomorrow
264063574035533824	494035942	positive	@_bethanygarland I really wanna go to one of his things! Did you watch his new thing on channel 4 last Friday? xx
263640783863816192	214139359	negative	I -may- be the only girl on the face of the earth that DOESN'T find Channing Tatum attractive. #callmecrazy #justsayin #donthateme
259535556055269376	28207562	neutral	Cold pizza and Mass Effect 3. I want my leg healed!! Going to look up some voodoo shit. I'll be walking, jumping and running tomorrow.
261545687106322432	25181326	positive	Remember Cupid at Convo last year with the bomb candy bar?? If you liked that, you'll LOVE next Tuesday's Tr instagr.am/p/RN22SIgREH/
263453340925583362	59055457	neutral	Channing tatum will be in white oak tomorrow...for all you stalkers out there
264152762026184704	287288414	objective-OR-neutral	@Brett_Elliott8 I fly that Saturday the 15th from Detroit to Amsterdam then up to Newcastle
263760959779241984	20727102	positive	Games played during the week are now more interesting than Super Sunday!
261624197380460544	281520735	objective	#hulu Video Game Trailers - Launch Trailer: Check out the launch trailer for Mass Effect 3. Added: Fri Oct 26 00... bit.ly/Y0T17V
257315024354279424	28660297	positive	@Pastorjoshg @corylethgo @KevinCabe @kcabe21 I'd watch Cougar Town over this any day! January 8 on TBS. Very funny. #firedooley
264096683766456320	93522700	negative	Stacie just hit me up and said my packages might be up here tomorrow if that's the case I'm not going to the rave in San Fran. #priorities
263773432750157824	268893346	objective-OR-neutral	Of course it's Aston Villa. Played them off the park on Saturday. Bring it on!
264169849067028480	372547953	negative	Give me 5 mins with Candy the dancer from Deja Vu I'm nutting on my 4th pump she that bad lol
263718726627627009	263579038	positive	@heeydems Do you know ?they may not but we're so fond of all the countries . Uh,happy Republic Day .
264195024135286785	57000820	positive	@shootingrocks cof cof~ someone is going to Germany on november 30 ...oh I really envy you :) c-jes.com/ko/news/detail…
263331726942691329	70257698	positive	Thank you snow for cancelling classes today. Now you may stop snowing, so that I can drive to Chapel Hill tomorrow. I'd really appreciate it
260232337051230208	223305414	positive	Chick in my class said Flacco is the best QB in the league. 1- why is a chick talkin football. 2. I cant wait for class tomorrow lol
264243566207975424	14931166	positive	#entrepreneur #angelinvestor pitch in on the new birthday party / Super Bowl Sunday treat indiegogo.com/projects/265398
226345220239925249	42909123	positive	#OilersMobile: July 20: Sam Gagner | bit.ly/LCw6gl- @gagns89 nice to have you there for at least another year!
241625219050123264	41202626	objective	Mohamed Nasheed's Press brief about CONI report - 31 Aug 2012: youtu.be/Z-_CRJFfNN4 via @youtube
261563757212360706	67845619	objective	Calling all reality TV fans: We're inviting LI reality TV stars to join a Google+ Hangout on Sunday and you can too. bit.ly/RWF8mY
256408189157916672	62631820	negative	Honesty is often best policy: Fabio Capello, Russia coach: "I was hoping Ronaldo's injury was more serious so he couldn't play tomorrow."
264221978607636480	59342982	objective-OR-neutral	Dinner in Athens with my friend, @stevebeuerlein. Preparing for our game on @SEConCBS this Saturday. #OleMiss #Georgia pic.twitter.com/4QqWxtnd
264218982926655488	51887927	positive	@Yvette_Elena :) Most def, i think when you come tomorrow the boys will be here.
263803981384515584	243903348	negative	This is Austin Rivers 1st game and people sucking him he a rookie chill !
264247456424935424	429312292	neutral	@goatmilkstuff Hello. May I ask how did you get on set of Castle?
225311712008617986	182784794	negative	@HockeyyInsiderr " @OilersNow: Gagner's agent says talks continue, will have hearing on Friday if no deal" MSM just proved you're #clueless!
244715076228096001	40362193	positive	The Woman In Black - the legendary ghost thriller, touring to Dubai and Abu Dhabi in November & December. More... fb.me/xmTIHGwM
264107216578174976	27952164	neutral	Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!
264214318327947265	57722479	objective-OR-neutral	Jacksonville really sound like the move tomorrow
264134721938808832	628912797	objective-OR-neutral	#ASimpleLife opens tomorrow at Lee's 4-Star in San Fran - Roger Ebert called it "one of the year's best films" lntsf.com/4-star-theatre…
258349170107224065	832164745	negative	@JessieWagnon @tcswagg NOOOOOOOOO!!!!!! Maybe you can just look over it right before the test tomorrow and do that first
240753714661584896	329047546	objective	#hcafc loan keeper Ben Amos named in the England under-21s side to face Azerbaijan next Thursday and Norway on Sept 10.
264182339536564227	120627815	neutral	@SteveRattner @JoeNBC @morningmika My friends and I are betting Joe wets his pants when he sees the whopping Mittens will get Nov 6
264113005078405120	19816683	objective-OR-neutral	Me and @hayleyrose booked in to see A Good Day To Die Hard on February 14 2013 (Valentine's day).
264208558336389121	112878558	positive	"@AmianaTyransky: Frankie: I think I'm gonna have a date with my bed tomorrow Me: same." That's my boy
246776355558129664	98698262	positive	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace. lockerz.com/s/244401131
261540587801563136	35143403	negative	Axl Rose needs to just give up. Now. Not later, not soon, not tomorrow. NOW!
264214825096314880	95521694	positive	Shout out to my boy @JshapMMA who fights tomorrow night on the Las Vegas #rfa card. He's put in the work so I don't need to wish him luck.
243725520724967424	119035535	objective	If you're on the Isle of Man next Thurs, I'll be talking about Safe House and signing books at Waterstones from 6.30pm. @WaterstonesIoM
259724822978904064	624790220	neutral	PBR & @mokbpresents bring you Jim White at the @Do317 Lounge on October 23rd at 7 pm! ow.ly/etb1D
263610234029879297	38781991	positive	Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!
262582875520643072	195836839	negative	I wonder what Cortese is thinking after watching that 1st half of total wank? As for Boruc you are a disgrace and a complete TWAT. #saintsfc
263820165685321729	449401860	negative	Sad I won't get to see @ZachMTV on The Challenge: Battle of the Seasons tonight :( I guess I'll have to wait until next Wednesday..
229228895621242880	116079056	objective-OR-neutral	July 28th National Milk Chocolate Day. You might say milk chocolate is the star of the chocolate (cont) tl.gd/iifuck
261455260277678082	568399773	objective	On Sunday November 4th Olympus experts will be on hand at the Currys store in Cambridge. From 10:30am until... fb.me/Jnyk3a5s
212393879876534274	175959942	positive	Happy Valentines Day <3... only if you live in Brazil, otherwise its just another irritating Monday.
248975354910371840	29583575	negative	Okay me and @megnicolelewis are about to watch The Woman In Black. This may be a terrible night.
264096361081884672	510441175	positive	@Real_Liam_Payne Saturday I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!!!!
261430691764506624	274713038	positive	This goes way too fast :O Its been already a year that I saw Avril Lavigne in concert <3 October 25 2011, one of the best day of my life :D
263171128149815296	11096152	objective	Harry Redknapp is set to hold talks over the Blackburn job on Tuesday as he prepares for a return to management (Mail)
264252471612932097	393771920	neutral	@SupremeJuice_ go to the bell game tomorrow I'll take you for. A littlle whippa
263947715766005760	122432507	objective-OR-neutral	So many choices of gigs this saturday night. The IBB at the Rugby club (which one, there are two up Twmpath?) and... fb.me/IXHJC9hD
248955920997023744	16741035	neutral	@multiplexer How does it compare to Diablo III (regardless of how fair that comparison may be)?
261279987494166528	340742345	negative	"How many continents was The Challenge filmed on?" "21?" okay, what did you fail 2nd grade?
264145074210889728	440921948	positive	@TimOcchipinti Were going to be at Boys and Girls Club to clean tomorrow at 10am. They told us to bring boots and gloves. All are welcome.
263973153271865344	467855280	objective-OR-neutral	Last hectic day in office b4 3 weeks in ASIA. 1st to IFEAT in Singapore. Then Taiwan, HK, CHINA.Then 3 wks of jet lag!Gets to me every time!
263651843727585280	197837325	positive	David Letterman had an interesting show on Monday. He is located in New York City. Because of the hurricane he... fb.me/1VZJfwcHu
264071379333287936	407070993	neutral	Anonymous asked: Just realized while watchin fri-end that the youtube account that uploaded the video is... tmblr.co/Z6RXowWOWK1Z
264039839274528769	29458389	positive	November: my birthday month, election day, a weekend in San Fran with @AdamRGarcia, Naples for Thanksgiving, lots of friends & family. YES.
261186156023144448	515983227	negative	I've been on TV a few times now. Still waiting for the call from ITV about Dancing On Ice though. Starting to think I may be TOO famous.
255746035350130689	567009037	objective	Slap Shot: Nash, Back From Injury, Skates for Davos: Rick Nash of the New York Rangers returned to action in Switzerland on Tuesday.
263504385475231744	146202708	positive	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
264041945029033987	40975097	negative	@jenscibs they canceled the Frankie date that was supposed to be tomorrow. So now everyone is going to the rescheduled show in South Bend.
263014553376419841	191802096	neutral	I've got 2 tickets to see Leonard Cohen in Rosemont, IL on November 23 that I can't use. Anyone interested? Face value is about $300.
167262194898182145	321930538	positive	WWE #raw should be interesting next week. The Road Dogg returned to WWE at the Royal Rumble and Shawn Michaels is going to be on Raw Monday
261556214624837632	367926720	objective-OR-neutral	I'm far too stressed about finishing this essay for tomorrow, so I shall minimise it and play Temple Run. #ProblemSolved
263345345407373312	439559950	objective-OR-neutral	Saturday Night Live Jeopardy skits with Will Ferrell >
254805712297943041	321128818	positive	"Kendrick Perkins led the league for the 4th year in a row in SPM (Scowls per minute)" literally laughed out loud
262484216678334464	222378487	objective	My #MUFC XI for Super Sunday: De Gea, Rafa, Rio, Evans, Evra, Clevz, Nani, Young, Roo, Chicha, RVP. What about you?
264047678986518528	427501529	positive	Eli manning best 4th quarter QB in the game!
264200538864906240	234274491	objective	I don't want a love like Jonny and June, I want a love like Blake and Miranda.
263813152771276801	19077044	negative	Lin picks up a loose ball and just trucks Stuckey. Unfortunately, that's not allowed, to bench with 4th foul as Pistons reclaim lead, 67-65.
261131735209758720	274764708	negative	Not sure what im going to be for halloween yet. Sun Shine is just too obvious, Larry Bird is the front runner as of right now.
255696814286729216	159068839	neutral	If Cundiff would've made the Field Goal Sunday, I could've been eatin' a free 6in sub at Subway for lunch!
263212085226385408	382033254	positive	Me personally don't see Grammy playing AFL again still 28 but i think he'll turn to something else now. Best of luck with what may be next.
264143133313495040	84660127	negative	I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!... I was soooo looking forward to it
256609527783358464	101616998	neutral	Dirty Jim had to close that one out. If not, he may have started hearing comparisons to Cundiff in this town.
264213155645890561	35667504	neutral	After the Mid Tennessee vs. Western Kentucky game, I hear they're gonna play the 2nd annual Ogalla, Nebraska Snail Chuckin' Pageant.
263622137858912257	137663720	neutral	I'm going to Bullet for My Valentine at O2 Academy Glasgow in Glasgow, United Kingdom - Mar 13 bnds.in/Tu6iFA
254268201641312256	559416098	neutral	It's Friday and the Soul Train is firmly parked in PRI for the Soul Show on the Radio, C'mon Perth get your requests in for the next hour :)
262052696159309825	709958120	objective	People & Power travels to Egypt to see how the April 6th activists have been faring since Mohamed Morsi's election.
261566453730398208	278680615	objective-OR-neutral	Next Tuesday is D2's Chocolate Day! With Halloween right around the corner, this is sure to curb your candy craving: ow.ly/eM2NY
264110605730988032	114586489	positive	Shit, yeah, it's Thursday, Russell Howards Good News and Celebrity Juice is on
264181656154435585	344213233	positive	Pretty good Thursday night with @juliecbirch! If only Rivers would stop sucking so bad! # @ Qualcomm Stadium instagr.am/p/RglngGyx6o/
259825309275283456	173908484	positive	"My Heart is Gold, my Twat is glass, c'mon baby can't ya see?" Yes..a glass twat..better known as a "womb with a view" ;D LOL!
264256081998516224	20747392	positive	I'm so good at gambling. I just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
259037171091132416	17114749	objective	Who's on Google+? We want you to participate in a live Google+ Hangout with AnimalSense next Wed 10/24 at... fb.me/1l1MgJwYG
263987745465192448	379004709	negative	I can not change yesterday. I can only make the most to day, and look with hope toward tomorrow. (Anonymous)
259720938365542400	15825389	positive	Had a wonderful workshop on Thursday at SAG office with Carol Nadell of Selective Casting. She is such a... fb.me/1KeUoF4v7
264197142246223873	114526646	objective	@sarahjenne 2nd the Ryan budget was from many years ago, most recent didn't include that and Mitt's said many times he's the president and..
263401784637272064	748026608	neutral	Why does everyone want to give Eli Manning credit for every win. The truth is Sunday's game should have been a blowout.
260624498787762176	335630017	neutral	Charles Dickens may just have been me in another life. #thisisme instagr.am/p/RHUKVDRUyz/
264175859634679810	896479644	positive	Going to Buffalo Wild Wings tomorrow with my life long friend Israel and my brother.. That's what I call a good night. #KnicksNation
264178691364495360	30348942	positive	7:15pm tomorrow night I have a date with Denzel! #Flight I can't wait!
251751315477258241	444713321	positive	Apple CEO apologizes for error-ridden new map app - Apple CEO Tim Cook apologized Friday for the company&#039;s erro... ow.ly/2spR6O
264045439119134721	51291182	positive	New Die Hard movie coming out Feb 14.. Looks like Bruce Willis is going to be my Valentines date:o)
263968608470843393	145415756	positive	I liked a @YouTube video youtu.be/Jm2JFTdLqbI?a Anonymous - Remember, Remember the 5th of November
261731552520724480	226681200	positive	Hello man in pointy, multicoloured, snake skin cowboy boots, a suit and Axl Rose's hair, you've made my Friday heart even happier.
264164039842742273	766415527	objective-OR-neutral	REAL America will stand up for itself on Tuesday and make it count. Mitt is ready to lead us out of our Jimmy Carter funk we're in
263459950930567169	37758687	objective	@LanceFischel5 Dana asked when Chael started his job with FOX and Chael response was Oct 1st on FUEL TV
226499790366720000	256743609	objective	Hmm, I think I am living the movie Ground Hog Day, Grandma Jan and Isaac are back again this weekend
260867954479083521	546244454	positive	Me; 'ill bring your birthday card in on Friday' Kane; 'aw really? It's the thought that counts I'd prefer a tv' Twat
262815040963493888	17697584	objective	NFL News: New York Giants: Game-by-Game Predictions for the 2nd Half of the Season dlvr.it/2P8ftv #Football #NFL #NFCEast
264184542305345537	39872392	positive	Gotta go see Flight tomorrow Denzel is the greatest actor ever
258662254441009155	18751577	negative	@yvettenbrown Damn, I just got Cougar Town cupcakes and was going to bring them tomorrow to share. I *shouldn't* eat all 12 alone...
252136824963739648	285343906	neutral	#ladsontour mon the boys !!!!!!!!!!!!!!!!!!!!! theres only 1 thing missin #BANJOOOOOOOOOOOOOOOOOO how NOOOOOOOOO
262905551233613824	141049123	objective-OR-neutral	##$$## Black Friday Deals Olympus OM-D E-M5 16MP Live MOS Interchangeable Lens Camera with 3.0-Inch Tilting OLED Tou... bit.ly/S8afN0
263507092227383296	277852448	negative	Kobe in the 4th is like Eli Manning. #Beware
263995720112160768	210045549	objective-OR-neutral	Wednesday and Thursdays will be a struggle at work once the Champions League resumes *GMT +1*
263893912748425216	25003901	objective-OR-neutral	Also need to be at least accredated in ACT or REBT before the end of 4th yr.
259824135759360002	23725447	negative	If one more commentator references how "smart" the Dook players are, I may just turn this mess off. #overratededucation #dook
264165424617365504	17918823	neutral	Played Dishonored (360), Darksiders 2 (360) and Mass Effect 3 (360) in the last 24 hours. raptr.com/skuall-7th?typ…
250063565451579393	336182456	negative	Scariest man alive. Kendrick Perkins is close 2nd "@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice
254355714397597697	14198175	positive	@popshifter @YouTube Just whip it baby, whip it all night (welcome to Soul Train fandom; may you never leave)
264200988636880896	366888586	neutral	Chargers may go 8-8 but that will make playoffs in AFC... NFC teams must win 10 games! Fact! @MikeHillESPN @mortreport @Edwerderespn @PTI
264082861076914176	212186578	objective	Late Halloween party next saturday & going as Thriller Michael Jackson, is it to controversial to hold a baby doll too?
264249464389238784	248771260	positive	@No1LikeMe_NAC lol I'll be able to do it Saturday.. Or Friday night after the Greek show
259010331379118081	151152680	positive	hahahaha spanish people and Nadal's box all smiling after the break in the 5th set HAHAHAHAHAHA #rewatchingAOfinal
260133688979898369	28208952	negative	Sundays in the Sag is like a Friday in Idaho.....boring as fuck!
264034436419555328	487277064	positive	@rinithyme He'll be the Eli Manning of the NBA,they r both 2 of the best 4th quarter players in their sports #Closer #KillerInstinct #Splapa
263759101669023744	657323	objective	On Monday I go back to my old job for the fourth time. My life is the Groundhog Day movie.
263432103436365825	434476354	positive	If the Steelers play as good as they did Sunday I say keep the Bee uniforms on all the way to the Superbowl #steelers
263194127913607168	861687991	neutral	Harry Redknapp is being heavily linked with the position as Blackburn manager today. However, QPR may have begun courting him already...
262896420992991232	617180363	positive	yo I'm excited for Royal Rumble might book that Monday off work so I can watch it
232867712064442368	43351694	positive	Procrastinating. I need to get ready for the 6th district Chicago Police Rally Against Violence. Chi-town cheer will be performing. King dr.
251703255044857856	88483087	negative	"Will you have lunch with me tomorrow night?"-random hoe that's hitting on Castle "NOOOOOOOOO"-Beckett
247347708900286465	71960817	positive	@nickjonas Happy 20TH Birthday Nick J! Hope it's one of the best! You've accomplished so much already... And so much more to come. LOVE YOU!
244634790576414720	354242541	positive	#factsaboutme When I was born. On that day , it was the 2nd day of Chinese New Year. Immediately , i gotten lots of redpacket :D
259528581938544640	230863863	negative	Work almost over with then these negros won't see my face till Monday night!
262268094586703872	31475321	positive	I'll be doing the Senior Bowl fun run with my niece next Saturday
262052118314237952	79601816	objective	Monta Ellis / Ellis had just two points on 1-of-11 shooting on Friday against goo.gl/fb/9mlTL #nba
255983114126520320	251827150	neutral	If any Baltimore team mascots come up missing 1st person of interest should be Billy Cundiff! Or the Redskins mascot is taken blame him!
263477931916021760	290944156	objective-OR-neutral	I want to go to Chapel Hill tomorrow for Halloween!
263402254655164416	454155239	objective-OR-neutral	NO YOUTH tomorrow. Come to Fall Festival. Also, this Sunday High School will attend main service with the adults for Super Sunday!
264094708320595968	275088542	positive	I hope I can get a ticket to the #1D concert in Belgium!!!You can't order them till Saturday!Pfff...:s
262585396666458113	414465617	objective	Low-fat Oasis - Edmonton Sun: Low-fat OasisEdmonton SunPoor Noel Gallagher -- up there all alone with his new ba... adf.ly/E7cxD
264180809886478336	292839266	negative	3rd and goal at the 1 and Rivers throws a int. terrible pass by Rivers . Bad decisions cost u games. Geez half time Sd 10-3
241095680922353664	91965564	positive	Egypt's Morsi gets red carpet welcome in Iran: TEHRAN, Aug 29: Egypt's Mohamed Morsi is in Iran for the first visit... goo.gl/Bt6iL
262110858660941824	598554482	neutral	I need a shower and to start getting ready but I'm just sat in bed blogging and watching Celebrity Juice
264032758681178112	35182772	negative	@matt02392 is on the radio instead. MT @WaterlooRd: It's the first week without any Waterloo Road. Going to be a boring Thursday.
263615010402627584	447445258	negative	@staceyx8x lmao, from a garage in Boro. My mate went in for drink on Sunday night but they wouldn't serve him because it was too late, so
249906355815714818	38519489	positive	Ground hog day is such a good film, Sunday is for food and films #sunday
263807158368477185	37302488	positive	If Seattle and Portland were knit together and covered by the California sun, you'd have San Fran. Kinda love it.
262352609665482752	25345724	neutral	Estou ouvindo Brown Eyes Live @ Friday Show with Jonathan Ross - Lady Gaga lastfm.com.br/user/giuliamar… via @lastfm
263995474636312576	523445120	negative	Niggas was really fighting at the gas station Sat night tho
255514090754146305	27146510	objective	@fueltv @danaehite what about Holland?! 'Countdown to UFC 153: Silva vs. Bonnar' debuts Tuesday on FUEL TV tinyurl.com/9sx37dp
263164621064650752	526856921	negative	Hmmm... it occurs to me that I haven't received a residual check in nearly a year now. I think I should email SAG tomorrow.
264117031207571456	210721816	objective-OR-neutral	BUENOS AIRES--Argentina late Wednesday approved a law to lower the legal voting age to 16 in a move that could s ... tf.to/a73FB
263202753055182848	29262313	positive	Apple's increasing "skeumorphism" - the wood and leather effects - Tim Cook canned Scott Forstall guardian.co.uk/technology/201… no more dodgy effects
261270806305312768	634861083	neutral	#.:Aubig Black Leather Camera Case Bag Pouch Case with Strap for Olympus OM-D OMD EM5 E-M5 Cyber Monday Deals teee.freeblog.biz/aubig-black-le…
261452323686072322	476857926	negative	@RaggyRach next Wednesday going to the Disney one. No chance Avril will go to the universal night #wimp
261536737497583616	62984265	objective-OR-neutral	Man, I am going to change my vote based on Axl Rose's opinion said no one ever. Politico: C'MON MAN politico.com/blogs/click/20…
264207505335394305	18751073	positive	@AllieJayHey I hope all your loved ones back in Maryland are okay! I didn't see you, Wednesday. :)
263916267776389120	428514641	positive	Yay Bruno Mars is coming out with a new album on December 11th.(; I MUST HAVE IT!!
212482020260052992	265238549	positive	I'm Like.. Why the fuck "Happy Valentines Day" is trending on the 12th of June? but anyways, I just knew that it is celebrated in Brasil. Xx
264191178113708034	221056106	neutral	@ImmortalTech Dublin this Saturday... Gotta get on the Guinness!!
259484418043953152	339989532	positive	Lady boner from Channing Tatum in the Vow right now and the fact that I get McDonald's breakfast tomorrow with @megnoel5250 #winning
260593223708323841	34163754	negative	Being addicted to temple Run may be the worst thing that's happened to me haha.
257055717360553984	134157989	objective-OR-neutral	on Thursday, as Britney Spears, Jennifer Hudson, Halle Berry and others paid tribute to the singer at the Nokia Theatre in Los Angeles.
251910520242843649	177271043	objective-OR-neutral	#EndOfWatch with @KJC_4 ,Six Flags in the am,Then UFC on Fuel TV,Waffle House late at night w/ Z, Church&Ultimate on Sunday, #HeckYeah
264180595557539841	115766642	negative	@justinbieber is gonna be in Louisville, Kentucky tomorrow & I can't go to the show. I guess I'll just sit and listen to his music & pretend
234318200240754688	71817244	neutral	#Loanwatch: Ben Amos (Hull City) into extra time 1-1, in the 1st round of the League Cup.
263938554051305472	630234972	objective	Michael Jackson Bad 25 will air November 22 on ABC. Make sure you watch it! :) youtube.com/watch?v=1P0toS…
260207838461296640	574911622	positive	@Bryn2renner forget about Dook now we own that series anyways! let's "Beat State" this saturday as we continue on to a succesful season.
262879848740057088	284993124	objective-OR-neutral	FIFA is weird sometimes: You may remember the FIFA 12 video where Andy Carroll starting trying to hump Iker Casi... bit.ly/Rhfc4P
264223454641913856	814319108	positive	Long drive too Kentucky tomorrow hopefully gonna get the big buck we caught on cam, at least we got @ChaseRiceMusic playing in the Chevy! <3
264078591355138048	51123012	positive	Looking forward to seeing the Illegal Eagles at Dorking tomorrow night with Lin & Amigo. Best Eagles tribute band around. #illegaleagles
212634444958404608	81697128	positive	@christoferdrew Happy Valentine's day my love.. November is coming <3
264074031135875073	275776970	neutral	Anonymous asked: Would we have a chance at seeing you for topless Tuesday? tmblr.co/ZGVN7xWOXnlk
263889136757379072	19921353	positive	Pakistan approves liberalised visa accord with India - Islamabad, Nov 1 (IANS) Pakistan has approved a liberalised v... ht.ly/2sYvdR
256411078899159040	241049629	negative	Fabio Capello (Russia's head-coach) wishes Cristiano's injury was more serious. (Russia will play against Portugal tomorrow in the WCQ)
264034176049741824	20868413	neutral	Hey Nevada tweeps remember TOMORROW is the last day for EARLY VOTING! Ready, Set & Vote! #JustDoIt!
264123783458197504	21210899	objective-OR-neutral	@At_One I'll be in Poland but back Sunday eve, catch you then!
244531843028901888	533185090	neutral	Observers from UN, EU, CW, send to CoNi , according to this observers what the Maldivian have seen live and on TVs on 7 feb are day dream,
246721885671391232	191099192	neutral	my mother just said "what's gucci mah nigguh!" to me, i think she may have been listening to "Niggas In Paris", should i be worried?
260510516986904576	26349233	positive	Going to the GRAMMYS First entertainment law breakfast here in NYC tomorrow! I'm so excited. One step closer...
263877612898775040	20701758	positive	@Zararugosa Good morning Becky. Hope all's well, may you all have a good day
264225872226181120	140610932	objective	Amazon has opened an online store for Black Friday 22 days before the shopping event is scheduled to take place. on.mash.to/SBaGCN
264184818630262784	47460879	neutral	I may have done a dumb thing, but it's out there now. My new, long term goal: The Challenge anolympicodyssey.blogspot.com/2012/11/the-ch…
262149399956844545	21955271	negative	I think I may be the only person around not excited that Beyonce is the half time performer for the Superbowl.
259499296523689984	51063172	neutral	Chicago: Go see @TiffanyJ_Curtis: #lovesgotaholdonme #Sat October 27th 7p at the #HaroldWashingonCulCntr 47th & King Dr.
264029478580260864	315555817	positive	@Strombo Happy Thursday! Enjoyed the show so much last night watched 4x. #Thankyoutimeshifting!! Have a great day my Greek!
263261807177789440	529435028	objective-OR-neutral	A three-month-old boy was found abandoned at a platform of the Chhatrapati Shivaji Terminus (CST) on Saturday night. pic.twitter.com/qffIfZNN
263698581440040960	19987409	neutral	highlight of monday was chucking a mattress down the stairs which hit eleanor around the face, causing her to fall down the stairs
264227710480564224	164134582	negative	The fact that I have no plans tomorrow night & it's my last night in FL for a min <<<<<<
262607686540095488	20092607	objective-OR-neutral	Boogie song of the day...Oh Ricky Martin: Que Mas Da Happy Sunday 2 everyone recovering from Halloween party hangovers youtube.com/watch?v=rTtPl3…
245558175561048064	580264175	positive	Loved the hair style from Friday's Jason Wu #NYFW show? We're giving you the step-by-step to recreate the look ow.ly/dD8uI
259586844138815489	99966995	neutral	Sad to say #knutsfordlitfest nearly at an end. Fantastic event last night with Michael Portillo. Last event tomorrow with Charles Dickens.
263330648817803266	34725927	positive	@NoHeroesHere Glad you do. I think he may even be the next Spurs player to leave for a really big club. Before Bale possibly.
264241159486976000	521025993	neutral	@clownpeople Yeah your game against The Ravens was a Thursday night game. Im sure you will pull for The Giants these next 2 games
264203349757394945	141832160	positive	Just landed in Las Vegas!!! So excited to start canvassing for Obama tomorrow with @schuy_g and @Kimbemo! :) #GetOutTheVote
263238987597107201	98050374	neutral	@echelleprakash 1st its like Imma play Headlock, and then Safe and Sound, and now you gonna play All Star. hmmmm
260104370232889345	36375662	objective-OR-neutral	#Redskins defenders Stephen Bowen, Barry Cofield and Rob Jackson swarm Manning on 1st down! Cofield and Jackson credited with SACK! #HTTR
262975765036011520	10959452	objective-OR-neutral	@cabri @johnytyh Close early on Thanksgiving Eve. Decorate like the Dickens. Thanksgiving Day OFF! Boom. Store all Christmas for Friday.
